date,country,device,category,product,revenue,order_cnt
2020-12-13,United States,mobile,Chairs,EKENÄS,995,1
2020-12-13,India,desktop,Chairs,EKENÄS,995,1
2020-12-15,United States,desktop,Chairs,EKENÄS,995,1
2020-12-21,United States,mobile,Chairs,EKENÄS,995,1
2021-01-24,United States,desktop,Chairs,EKENÄS,995,1
2021-01-25,South Korea,mobile,Chairs,EKENÄS,995,1
2020-11-18,United States,mobile,Bookcases & shelving units,HYLLIS,59,1
2020-11-20,United States,mobile,Bookcases & shelving units,HYLLIS,59,1
2020-11-25,Netherlands,desktop,Bookcases & shelving units,HYLLIS,59,1
2020-11-26,United States,mobile,Bookcases & shelving units,HYLLIS,59,1
2020-11-28,United States,mobile,Bookcases & shelving units,HYLLIS,59,1
2020-12-03,United States,desktop,Bookcases & shelving units,HYLLIS,196,2
2020-12-08,Indonesia,mobile,Bookcases & shelving units,HYLLIS,59,1
2020-12-13,Switzerland,desktop,Bookcases & shelving units,HYLLIS,59,1
2020-12-17,United States,mobile,Bookcases & shelving units,HYLLIS,59,1
2020-12-21,France,mobile,Bookcases & shelving units,HYLLIS,59,1
2020-12-24,United States,mobile,Bookcases & shelving units,HYLLIS,59,1
2021-01-11,Mexico,mobile,Bookcases & shelving units,HYLLIS,59,1
2021-01-11,United States,mobile,Bookcases & shelving units,HYLLIS,59,1
2021-01-14,United States,mobile,Bookcases & shelving units,HYLLIS,200,2
2020-11-06,United States,mobile,Bookcases & shelving units,HEJNE,35,1
2020-11-17,Australia,mobile,Bookcases & shelving units,HEJNE,35,1
2020-11-23,United States,mobile,Bookcases & shelving units,HEJNE,35,1
2020-11-27,Ukraine,mobile,Bookcases & shelving units,HEJNE,35,1
2020-11-27,United Kingdom,desktop,Bookcases & shelving units,HEJNE,35,1
2020-11-29,Saudi Arabia,mobile,Bookcases & shelving units,HEJNE,35,1
2020-12-13,Canada,mobile,Bookcases & shelving units,HEJNE,35,1
2021-01-14,France,desktop,Bookcases & shelving units,HEJNE,35,1
2021-01-17,Colombia,desktop,Bookcases & shelving units,HEJNE,35,1
2021-01-23,United States,desktop,Bookcases & shelving units,HEJNE,35,1
2021-01-25,Indonesia,mobile,Bookcases & shelving units,HEJNE,35,1
2020-11-06,South Korea,desktop,Bookcases & shelving units,HEJNE,45,1
2020-11-10,Singapore,mobile,Bookcases & shelving units,HEJNE,45,1
2020-11-13,Sweden,mobile,Bookcases & shelving units,HEJNE,45,1
2020-11-24,Taiwan,desktop,Bookcases & shelving units,HEJNE,45,1
2020-11-30,Switzerland,desktop,Bookcases & shelving units,HEJNE,45,1
2020-12-04,Singapore,desktop,Bookcases & shelving units,HEJNE,45,1
2020-12-04,Lithuania,desktop,Bookcases & shelving units,HEJNE,45,1
2020-12-05,United States,tablet,Bookcases & shelving units,HEJNE,45,1
2020-12-08,India,desktop,Bookcases & shelving units,HEJNE,45,1
2020-12-09,Venezuela,mobile,Bookcases & shelving units,HEJNE,45,1
2020-12-12,India,desktop,Bookcases & shelving units,HEJNE,45,1
2020-12-12,France,mobile,Bookcases & shelving units,HEJNE,45,1
2020-12-14,United States,mobile,Bookcases & shelving units,HEJNE,45,1
2020-12-23,United Kingdom,mobile,Bookcases & shelving units,HEJNE,45,1
2021-01-10,India,desktop,Bookcases & shelving units,HEJNE,45,1
2021-01-18,India,desktop,Bookcases & shelving units,HEJNE,45,1
2020-11-03,India,desktop,Chairs,ERNFRID,145,1
2020-11-08,United States,desktop,Chairs,ERNFRID,145,1
2020-11-13,Canada,desktop,Chairs,ERNFRID,145,1
2020-11-16,United States,mobile,Chairs,ERNFRID,145,1
2020-11-19,United States,desktop,Chairs,ERNFRID,145,1
2020-11-26,Italy,desktop,Chairs,ERNFRID,145,1
2020-12-01,United States,mobile,Chairs,ERNFRID,145,1
2020-12-03,Ireland,mobile,Chairs,ERNFRID,145,1
2020-12-09,India,desktop,Chairs,ERNFRID,145,1
2020-12-27,United States,desktop,Chairs,ERNFRID,145,1
2021-01-15,South Korea,mobile,Chairs,ERNFRID,145,1
2021-01-25,United States,tablet,Chairs,ERNFRID,145,1
2020-11-10,China,mobile,Chairs,SVENBERTIL,100,1
2020-11-17,United States,desktop,Chairs,SVENBERTIL,685,3
2020-11-19,South Africa,desktop,Chairs,SVENBERTIL,100,1
2020-11-20,Mexico,desktop,Chairs,SVENBERTIL,100,1
2020-11-23,South Korea,mobile,Chairs,SVENBERTIL,100,1
2020-12-10,Singapore,desktop,Chairs,SVENBERTIL,100,1
2020-12-21,United States,desktop,Chairs,SVENBERTIL,100,1
2021-01-02,United States,desktop,Chairs,SVENBERTIL,100,1
2021-01-05,United States,desktop,Chairs,SVENBERTIL,100,1
2021-01-15,United States,mobile,Chairs,SVENBERTIL,100,1
2021-01-16,Brazil,mobile,Chairs,SVENBERTIL,100,1
2021-01-21,United States,desktop,Chairs,SVENBERTIL,100,1
2021-01-23,China,desktop,Chairs,SVENBERTIL,100,1
2020-11-08,United States,mobile,Sofas & armchairs,STOCKSUND,100,1
2020-11-09,United States,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-11-15,United States,mobile,Sofas & armchairs,STOCKSUND,100,1
2020-11-19,India,tablet,Sofas & armchairs,STOCKSUND,100,1
2020-12-08,United States,mobile,Sofas & armchairs,STOCKSUND,300,3
2020-12-09,United States,mobile,Sofas & armchairs,STOCKSUND,100,1
2020-12-13,Singapore,mobile,Sofas & armchairs,STOCKSUND,100,1
2020-12-22,United States,desktop,Sofas & armchairs,STOCKSUND,100,1
2021-01-13,United Kingdom,desktop,Sofas & armchairs,STOCKSUND,100,1
2021-01-21,United States,mobile,Sofas & armchairs,STOCKSUND,100,1
2021-01-26,India,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-11-01,India,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-11-04,United States,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-11-05,Costa Rica,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-11-12,Canada,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-11-13,United States,mobile,Sofas & armchairs,STOCKSUND,100,1
2020-11-16,Pakistan,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-12-06,Vietnam,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-12-11,United States,mobile,Sofas & armchairs,STOCKSUND,100,1
2020-12-16,United States,mobile,Sofas & armchairs,STOCKSUND,100,1
2020-12-17,Spain,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-12-18,India,desktop,Sofas & armchairs,STOCKSUND,100,1
2021-01-13,United States,mobile,Sofas & armchairs,STOCKSUND,100,1
2021-01-22,United States,desktop,Sofas & armchairs,STOCKSUND,100,1
2020-11-12,India,desktop,Tables & desks,MÖCKELBY,2495,1
2020-11-20,United States,desktop,Tables & desks,MÖCKELBY,2495,1
2020-11-23,France,desktop,Tables & desks,MÖCKELBY,2495,1
2020-11-27,United States,desktop,Tables & desks,MÖCKELBY,2495,1
2021-01-04,United States,mobile,Tables & desks,MÖCKELBY,2495,1
2021-01-10,Taiwan,desktop,Tables & desks,MÖCKELBY,2495,1
2021-01-11,Indonesia,mobile,Tables & desks,MÖCKELBY,2495,1
2021-01-15,United States,mobile,Tables & desks,MÖCKELBY,2495,1
2020-11-01,United States,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-11-03,United States,mobile,Bookcases & shelving units,HANVIKEN,150,2
2020-11-03,China,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-11-07,United States,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-11-09,South Korea,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-11-12,United States,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-11-18,United States,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-11-19,United States,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-11-24,United States,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-11-29,United States,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-12-01,United States,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-12-01,(not set),mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-12-02,United States,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-12-07,India,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-12-08,India,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-12-11,United States,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-12-11,India,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-12-14,Taiwan,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-12-15,United States,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-12-23,India,mobile,Bookcases & shelving units,HANVIKEN,75,1
2020-12-27,Pakistan,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-12-31,Colombia,desktop,Bookcases & shelving units,HANVIKEN,75,1
2021-01-09,Australia,desktop,Bookcases & shelving units,HANVIKEN,75,1
2021-01-09,Ukraine,desktop,Bookcases & shelving units,HANVIKEN,75,1
2021-01-13,Sri Lanka,desktop,Bookcases & shelving units,HANVIKEN,75,1
2021-01-14,United States,desktop,Bookcases & shelving units,HANVIKEN,75,1
2021-01-20,United Kingdom,mobile,Bookcases & shelving units,HANVIKEN,75,1
2021-01-24,United States,desktop,Bookcases & shelving units,HANVIKEN,75,1
2020-11-07,Japan,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-11-13,South Korea,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-11-17,United States,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-11-23,United States,desktop,Bookcases & shelving units,BESTÅ,2735,2
2020-12-03,Canada,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-12-03,Mongolia,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-12-05,United States,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-12-15,Canada,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-12-15,United States,desktop,Bookcases & shelving units,BESTÅ,1280,4
2020-12-16,United States,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-12-28,United States,mobile,Bookcases & shelving units,BESTÅ,1240,3
2020-12-28,Germany,desktop,Bookcases & shelving units,BESTÅ,25,1
2021-01-02,Germany,desktop,Bookcases & shelving units,BESTÅ,25,1
2021-01-03,United States,desktop,Bookcases & shelving units,BESTÅ,625,3
2021-01-19,Vietnam,desktop,Bookcases & shelving units,BESTÅ,25,1
2021-01-21,United States,desktop,Bookcases & shelving units,BESTÅ,325,4
2020-11-03,United States,desktop,Bookcases & shelving units,BESTÅ,5960,7
2020-11-08,United States,desktop,Bookcases & shelving units,BESTÅ,2720,3
2020-11-12,Japan,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-11-13,Austria,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-11-19,(not set),desktop,Bookcases & shelving units,BESTÅ,25,1
2020-11-21,United States,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-11-27,United States,desktop,Bookcases & shelving units,BESTÅ,320,3
2020-11-28,India,desktop,Bookcases & shelving units,BESTÅ,795,2
2020-12-01,India,mobile,Bookcases & shelving units,BESTÅ,470,3
2020-12-03,United Kingdom,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-12-08,Canada,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-12-10,United States,desktop,Bookcases & shelving units,BESTÅ,810,5
2020-12-17,United States,mobile,Bookcases & shelving units,BESTÅ,1420,3
2021-01-09,United States,mobile,Bookcases & shelving units,BESTÅ,725,4
2021-01-09,United States,desktop,Bookcases & shelving units,BESTÅ,175,3
2021-01-14,United States,desktop,Bookcases & shelving units,BESTÅ,1875,3
2021-01-21,Brazil,desktop,Bookcases & shelving units,BESTÅ,25,1
2021-01-25,United States,desktop,Bookcases & shelving units,BESTÅ,225,4
2020-11-06,Netherlands,desktop,Cabinets & cupboards,SINDVIK,150,1
2020-11-08,Japan,desktop,Cabinets & cupboards,SINDVIK,150,1
2020-11-10,Hong Kong,desktop,Cabinets & cupboards,SINDVIK,150,1
2020-11-11,Malaysia,desktop,Cabinets & cupboards,SINDVIK,150,1
2020-11-11,United States,mobile,Cabinets & cupboards,SINDVIK,150,1
2020-12-04,India,desktop,Cabinets & cupboards,SINDVIK,150,1
2020-12-15,Canada,desktop,Cabinets & cupboards,SINDVIK,150,1
2020-12-20,United States,mobile,Cabinets & cupboards,SINDVIK,300,2
2020-12-24,France,mobile,Cabinets & cupboards,SINDVIK,150,1
2021-01-04,United States,desktop,Cabinets & cupboards,SINDVIK,150,1
2021-01-08,Hong Kong,mobile,Cabinets & cupboards,SINDVIK,150,1
2021-01-17,Croatia,mobile,Cabinets & cupboards,SINDVIK,150,1
2021-01-25,Ukraine,desktop,Cabinets & cupboards,SINDVIK,150,1
2020-12-08,India,desktop,Bookcases & shelving units,SELSVIKEN,60,1
2020-12-08,United States,desktop,Bookcases & shelving units,SELSVIKEN,60,1
2020-12-14,United States,mobile,Bookcases & shelving units,SELSVIKEN,60,1
2021-01-06,United States,desktop,Bookcases & shelving units,SELSVIKEN,60,1
2021-01-21,United Kingdom,desktop,Bookcases & shelving units,SELSVIKEN,60,1
2020-11-09,United States,desktop,Cabinets & cupboards,BRUSALI,375,1
2020-11-17,France,desktop,Cabinets & cupboards,BRUSALI,375,1
2020-11-19,India,desktop,Cabinets & cupboards,BRUSALI,375,1
2020-11-19,Germany,desktop,Cabinets & cupboards,BRUSALI,375,1
2020-11-30,United States,desktop,Cabinets & cupboards,BRUSALI,375,1
2020-12-12,Turkey,tablet,Cabinets & cupboards,BRUSALI,375,1
2020-12-15,United Kingdom,desktop,Cabinets & cupboards,BRUSALI,375,1
2020-12-21,United States,desktop,Cabinets & cupboards,BRUSALI,375,1
2020-12-28,Ireland,mobile,Cabinets & cupboards,BRUSALI,375,1
2021-01-13,United States,mobile,Cabinets & cupboards,BRUSALI,375,1
2020-11-01,India,mobile,Chairs,HATTEFJÄLL,1045,1
2020-11-01,South Korea,desktop,Chairs,HATTEFJÄLL,1045,1
2020-11-24,United States,mobile,Chairs,HATTEFJÄLL,1045,1
2020-11-28,United States,mobile,Chairs,HATTEFJÄLL,1045,1
2020-11-29,United States,mobile,Chairs,HATTEFJÄLL,1045,1
2020-12-02,United States,desktop,Chairs,HATTEFJÄLL,1045,1
2020-12-09,China,desktop,Chairs,HATTEFJÄLL,1045,1
2020-12-09,Switzerland,mobile,Chairs,HATTEFJÄLL,1045,1
2020-12-11,Canada,mobile,Chairs,HATTEFJÄLL,1045,1
2020-12-13,Philippines,desktop,Chairs,HATTEFJÄLL,1045,1
2020-12-13,United States,mobile,Chairs,HATTEFJÄLL,1195,2
2020-12-27,Australia,mobile,Chairs,HATTEFJÄLL,1045,1
2021-01-07,India,desktop,Chairs,HATTEFJÄLL,1045,1
2021-01-11,United States,mobile,Chairs,HATTEFJÄLL,1045,1
2021-01-20,Philippines,mobile,Chairs,HATTEFJÄLL,1045,1
2021-01-21,United States,tablet,Chairs,HATTEFJÄLL,1045,1
2020-11-07,United States,mobile,Bookcases & shelving units,IVAR,570,1
2020-11-14,India,desktop,Bookcases & shelving units,IVAR,570,1
2020-11-21,United States,desktop,Bookcases & shelving units,IVAR,2000,3
2020-12-10,United States,mobile,Bookcases & shelving units,IVAR,5470,6
2020-12-18,Canada,mobile,Bookcases & shelving units,IVAR,570,1
2021-01-02,United States,mobile,Bookcases & shelving units,IVAR,570,1
2021-01-06,United States,tablet,Bookcases & shelving units,IVAR,570,1
2021-01-06,United States,mobile,Bookcases & shelving units,IVAR,3298,3
2021-01-06,Canada,mobile,Bookcases & shelving units,IVAR,570,1
2021-01-12,France,mobile,Bookcases & shelving units,IVAR,570,1
2020-11-10,India,desktop,Bookcases & shelving units,SVALNÄS,90,1
2020-11-17,United States,desktop,Bookcases & shelving units,SVALNÄS,90,1
2020-11-19,Ireland,desktop,Bookcases & shelving units,SVALNÄS,90,1
2020-12-05,United States,mobile,Bookcases & shelving units,SVALNÄS,90,1
2020-12-06,India,mobile,Bookcases & shelving units,SVALNÄS,90,1
2020-12-09,China,mobile,Bookcases & shelving units,SVALNÄS,90,1
2021-01-02,United States,mobile,Bookcases & shelving units,SVALNÄS,710,2
2021-01-05,United States,desktop,Bookcases & shelving units,SVALNÄS,170,2
2021-01-11,India,desktop,Bookcases & shelving units,SVALNÄS,90,1
2021-01-12,United States,desktop,Bookcases & shelving units,SVALNÄS,3585,4
2021-01-17,Singapore,desktop,Bookcases & shelving units,SVALNÄS,90,1
2021-01-19,Canada,mobile,Bookcases & shelving units,SVALNÄS,90,1
2021-01-25,United States,mobile,Bookcases & shelving units,SVALNÄS,90,1
2020-11-16,Indonesia,mobile,Bookcases & shelving units,SVALNÄS,310,1
2020-11-20,Canada,desktop,Bookcases & shelving units,SVALNÄS,310,1
2020-11-27,Kazakhstan,desktop,Bookcases & shelving units,SVALNÄS,310,1
2020-12-08,United States,mobile,Bookcases & shelving units,SVALNÄS,310,1
2020-12-30,United States,desktop,Bookcases & shelving units,SVALNÄS,3325,4
2021-01-04,United States,mobile,Bookcases & shelving units,SVALNÄS,310,1
2021-01-14,United States,mobile,Bookcases & shelving units,SVALNÄS,310,1
2020-11-09,Singapore,mobile,Bookcases & shelving units,BILLY,80,1
2020-11-10,Bosnia & Herzegovina,desktop,Bookcases & shelving units,BILLY,80,1
2021-01-18,United States,desktop,Bookcases & shelving units,BILLY,80,1
2021-01-22,United States,desktop,Bookcases & shelving units,BILLY,80,1
2020-11-11,United States,desktop,Outdoor furniture,TOSTERÖ,79,1
2020-11-14,Canada,desktop,Outdoor furniture,TOSTERÖ,79,1
2020-12-20,Malaysia,desktop,Outdoor furniture,TOSTERÖ,79,1
2020-12-25,Lebanon,desktop,Outdoor furniture,TOSTERÖ,79,1
2020-12-31,Canada,desktop,Outdoor furniture,TOSTERÖ,79,1
2021-01-11,United States,mobile,Outdoor furniture,TOSTERÖ,79,1
2021-01-15,United States,desktop,Outdoor furniture,TOSTERÖ,79,1
2020-11-02,Canada,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-11-16,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-11-19,Ukraine,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-11-28,India,tablet,Cabinets & cupboards,MALSJÖ,2100,1
2020-11-28,Canada,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-11-30,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-11-30,United Kingdom,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-03,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-04,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-04,Thailand,tablet,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-05,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-08,United States,mobile,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-08,Canada,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-13,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-15,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-18,Colombia,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-21,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-25,United States,desktop,Cabinets & cupboards,MALSJÖ,3616,2
2020-12-27,United States,mobile,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-28,India,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-29,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2020-12-31,India,mobile,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-04,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-05,Denmark,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-05,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-10,United States,mobile,Cabinets & cupboards,MALSJÖ,3376,2
2021-01-12,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-15,China,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-19,Taiwan,mobile,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-20,United States,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-25,Canada,desktop,Cabinets & cupboards,MALSJÖ,2100,1
2021-01-26,United States,desktop,Cabinets & cupboards,MALSJÖ,3376,2
2020-11-03,Ukraine,mobile,Sofas & armchairs,SÖDERHAMN,375,1
2020-11-04,Germany,desktop,Sofas & armchairs,SÖDERHAMN,375,1
2020-11-18,United States,desktop,Sofas & armchairs,SÖDERHAMN,375,1
2020-11-23,India,desktop,Sofas & armchairs,SÖDERHAMN,375,1
2020-11-24,Canada,mobile,Sofas & armchairs,SÖDERHAMN,375,1
2020-11-25,United States,desktop,Sofas & armchairs,SÖDERHAMN,375,1
2020-12-03,Jamaica,mobile,Sofas & armchairs,SÖDERHAMN,375,1
2020-12-25,United States,desktop,Sofas & armchairs,SÖDERHAMN,402,2
2021-01-08,Croatia,mobile,Sofas & armchairs,SÖDERHAMN,375,1
2021-01-23,United States,desktop,Sofas & armchairs,SÖDERHAMN,375,1
2021-01-26,United States,desktop,Sofas & armchairs,SÖDERHAMN,2021,4
2020-11-08,United States,mobile,Chairs,MALINDA,25,1
2020-11-21,India,mobile,Chairs,MALINDA,25,1
2020-11-25,Canada,desktop,Chairs,MALINDA,25,1
2020-11-28,Italy,desktop,Chairs,MALINDA,25,1
2020-12-05,United States,mobile,Chairs,MALINDA,50,2
2020-12-09,United States,mobile,Chairs,MALINDA,25,1
2020-12-10,South Korea,mobile,Chairs,MALINDA,25,1
2020-12-17,France,desktop,Chairs,MALINDA,25,1
2020-11-14,Switzerland,mobile,Bookcases & shelving units,BROR,90,1
2020-11-24,United States,mobile,Bookcases & shelving units,BROR,585,2
2020-11-28,United States,mobile,Bookcases & shelving units,BROR,90,1
2020-12-08,United Kingdom,desktop,Bookcases & shelving units,BROR,90,1
2020-12-15,Netherlands,desktop,Bookcases & shelving units,BROR,90,1
2020-12-15,United States,desktop,Bookcases & shelving units,BROR,2445,3
2020-12-15,South Africa,desktop,Bookcases & shelving units,BROR,90,1
2020-12-23,India,desktop,Bookcases & shelving units,BROR,90,1
2020-12-24,United States,desktop,Bookcases & shelving units,BROR,1500,3
2020-12-27,Japan,desktop,Bookcases & shelving units,BROR,90,1
2021-01-10,Canada,mobile,Bookcases & shelving units,BROR,90,1
2021-01-15,United States,desktop,Bookcases & shelving units,BROR,90,1
2021-01-15,Canada,mobile,Bookcases & shelving units,BROR,1950,3
2021-01-20,Taiwan,desktop,Bookcases & shelving units,BROR,1800,2
2020-11-05,Ukraine,desktop,Bookcases & shelving units,EKET,235,1
2020-11-12,Singapore,desktop,Bookcases & shelving units,EKET,235,1
